#{"t_start": 1721926561.9232907, "env_id": "None"}
r,d_r,l,t
-4523.928079,2578.032748,8000,16297.295665
2554.675127,2700.702778,8000,16439.703864
-5401.204466,-14363.576596,8000,16593.685915
2654.014991,2667.653596,8000,16737.559954
2751.587382,2619.433022,8000,16885.920509
-944.954097,520.844346,1828,16901.951756
2115.298177,2789.336491,8000,17047.560868
-834.553764,565.841321,1979,17064.50361
-6522.864464,2617.065713,8000,17215.488208
2701.962953,2577.077424,8000,17318.895085
2675.918681,2711.36885,8000,17458.759923
2681.425087,-5404.474834,8000,17598.585768
-3314.233882,2520.795447,7736,17752.959016
915.107718,-5260.911182,8000,17907.082181
2616.4624,2691.727037,8000,18062.971848
-2082.812755,1154.814108,3581,18185.861285
-3801.400334,-5984.188575,8000,18326.933577
2400.468528,-9539.847438,8000,18475.72017
184.730458,437.517622,1177,18486.097053
-5643.137395,2706.690504,8000,18627.156192
-3829.501141,2561.369292,8000,18783.41057
2714.417915,2723.959032,8000,18923.684763
2463.441479,2747.173115,8000,19078.856212
-5991.530596,2498.08405,8000,19231.594937
2644.777359,2792.299752,8000,19367.29722
-5400.501945,-6265.577809,8000,19522.852829
430.510654,2692.040694,8000,19664.618772
237.995505,696.341582,1929,19680.518702
2559.651135,2694.413794,8000,19837.571461
-2753.379238,2623.739029,8000,19959.933418
-1425.443169,-3914.47775,8000,20100.071911
-3039.512763,-5826.955592,8000,20252.105387
1472.651766,2646.921671,8000,20396.064267
-2084.775566,2451.351934,7488,20543.760188
2635.476781,2343.494752,8000,20694.488451
2611.464609,-4500.572898,8000,20848.329608
412.222949,906.993167,2570,20868.750921
-5293.486485,-4835.931933,8000,21023.050522
2709.803065,2511.727125,8000,21177.726781
-1173.122457,836.725469,2335,21274.701634
2590.974902,2696.713195,8000,21417.593487
2210.323518,975.748539,8000,21556.817446
-6139.820311,-1523.541954,8000,21680.258005
-516.224149,36.194745,1638,21693.910229
-233.077201,440.815554,1242,21702.256494
-5563.954979,-3645.716521,8000,21830.882449
2668.22302,1692.886721,8000,21988.018193
2759.251249,2754.854883,8000,22143.55158
-349.947264,1681.62466,5163,22271.879888
2702.879289,2102.126913,8000,22401.737205
-3272.052611,-280.004787,8000,22552.403777
-2184.228172,1046.275613,3421,22580.828942
-2503.305381,-1417.157192,3759,22612.202302
-5278.758723,2711.889014,8000,22754.835548
164.32951,138.78714,324,22757.005579
-5934.144399,-13120.850934,8000,22897.190991
99.808232,132.069346,313,22988.418841
-5727.804464,-4503.864469,8000,23142.11577
2619.426791,2726.512351,8000,23296.695701
295.965,-696.745822,1099,23304.408714
-2085.095615,1468.573803,4180,23340.672038
-78.865246,159.280608,452,23344.064032
-5887.374535,2236.419741,8000,23498.910444
2734.657908,-897.990526,8000,23652.422969
2649.76775,2182.82408,8000,23805.835564
2798.65233,2637.85861,8000,23959.772734
2684.076598,-1082.202648,8000,24117.940812
2634.530278,-6163.994197,8000,24276.230227
2179.372365,-6556.324087,8000,24433.598089
-587.444966,2510.532396,8000,24591.482504
2689.230729,-861.421761,8000,24751.086483
2641.384581,1943.948168,8000,24886.779746
-5094.501714,-1005.267442,8000,25043.865385
2727.126474,2360.072339,8000,25200.690955
-4256.918995,-3983.045823,8000,25359.363116
2741.325825,2545.75759,8000,25483.541845
-5996.731785,445.717597,8000,25622.131968
-5993.905449,-188.588906,8000,25776.144948
2683.155035,2656.738037,8000,25922.357439
-684.006552,-4608.288575,8000,26043.731402
2719.98039,-4418.968449,8000,26193.621163
-324.889148,298.537876,974,26200.460533
2709.660687,-4601.356464,8000,26346.924649
-5109.705977,-1309.578308,8000,26492.336291
2576.918628,2499.781393,8000,26647.307983
-1288.973464,1064.957617,2999,26758.545322
-15.993905,620.567671,1716,26770.125401
-6140.724305,-10507.683436,8000,26920.479877
2501.706527,2618.72734,8000,27074.352726
2688.903082,2757.545164,8000,27228.158007
-3751.449406,2711.773468,7906,27382.950334
-710.654219,2799.064091,8000,27521.363575
-4945.574497,-4538.875467,8000,27676.462077
-2439.212694,1128.995473,3068,27700.843479
2724.443539,-4158.707681,8000,27856.181559
-4854.594226,-4266.619713,6659,27986.531779
-4874.678004,2788.825508,8000,28127.150023
2673.790852,2607.047467,8000,28277.846925
2576.91076,-3614.203604,8000,28431.521487
2657.767315,-5982.60446,8000,28589.139431
2724.655397,2723.691643,8000,28746.656059
2627.48323,2724.675197,8000,28875.135288
-497.289675,-2312.375862,3283,28991.609063
2476.926868,-4706.625052,8000,29143.588356
2520.617505,-9293.305045,8000,29296.043145
2592.645195,-2100.278662,8000,29456.960265
-4520.128229,-3551.286048,8000,29614.603595
-5698.919694,2601.925635,8000,29774.066839
-1148.624272,-2013.579271,3142,29801.828892
2319.914701,-4723.597705,8000,29955.479654
2592.027051,2584.864193,8000,30105.995222
2444.398795,-6172.459601,8000,30244.023203
2728.843684,-5609.753563,8000,30396.897746
999.832433,-8651.419414,8000,30553.845871
2683.870429,2652.775852,8000,30709.253898
2680.348708,2601.91796,8000,30862.166703
1153.878759,518.018929,8000,31015.437091
2608.746664,-4187.197685,8000,31166.148217
2538.372732,-8650.860841,8000,31322.150377
2462.674567,-6185.705964,8000,31480.194752
-5709.837917,-2607.024706,8000,31614.471947
-4728.193898,2636.612419,8000,31766.009798
-510.352427,311.545498,911,31775.661379
-5409.319428,-8065.474938,8000,31932.21344
1513.672592,2584.177288,8000,32073.263221
-3277.025785,-6855.621065,8000,32227.173529
-1203.66955,-540.671687,3598,32340.176788
2658.94079,689.050588,8000,32481.914084
-5285.740908,2678.53618,8000,32637.200882
-6137.690899,-8240.100536,8000,32770.896291
-1779.799679,-5375.039225,8000,32918.91924
2543.652738,2552.548913,8000,33060.108728
-6086.274695,-7739.618674,8000,33211.911123
25.897669,414.314383,1217,33220.665413
-4942.465909,-4453.162225,8000,33354.600846
-4219.626193,2707.922806,8000,33508.503992
-501.722102,-4388.874071,3495,33539.314173
2436.754653,2755.978716,8000,33693.964436
-3719.134398,-621.929451,5144,33808.042409
2676.284227,-13185.370078,8000,33959.472511
-2150.577913,-432.087973,3571,33990.552798
2753.980632,2803.589243,8000,34141.848921
2645.399393,2655.055753,8000,34293.506966
-2417.354555,1935.120683,5734,34430.056639
-5776.97488,-2751.396757,8000,34579.451824
1036.032627,2617.583119,8000,34733.220339
2631.813557,2669.136007,8000,34887.063072
2027.450921,-6302.714277,8000,35018.143064
2677.060142,-5422.542548,8000,35173.267432
-146.192408,60.0603,1893,35189.444273
972.852501,-2674.574094,8000,35335.18106
721.724406,2816.611005,8000,35491.377026
-4433.114413,-4511.285555,8000,35647.738041
-4072.147073,-3545.72516,8000,35803.077125
-5212.795418,2646.20855,8000,35956.035454
-2089.478083,1198.462875,3511,36069.55235
2675.403292,-3297.582439,8000,36225.323559
-80.813137,-4200.343193,8000,36379.510753
2555.754979,-6143.983873,8000,36519.57351
-3586.119211,2639.547247,8000,36670.499368
2639.115817,2130.283183,8000,36809.464839
-6012.842738,-3165.673749,8000,36964.741634
2719.843709,-1749.975759,8000,37103.664318
-1788.033335,-14516.810562,8000,37257.02669
-1244.791231,2697.3123,8000,37414.043513
2686.373872,-926.341507,8000,37558.839168
-4857.661311,2591.123534,8000,37716.756665
-1623.821784,-2523.753305,4638,37754.495062
-6211.795814,-4883.349552,8000,37900.169544
-212.708989,-14981.954638,8000,38053.471272
-1627.181849,-1198.299011,2326,38071.788985
-4083.87499,2181.357353,8000,38228.935761
2594.252622,-6168.860237,8000,38387.513316
-6094.031918,-3824.391969,7743,38533.9667
2574.770944,2658.345446,8000,38675.233326
-2256.365292,-778.974748,2976,38772.038208
2612.183581,-137.619621,8000,38917.094953
-5413.975929,-2690.687886,8000,39066.400273
1766.819245,-723.585281,6834,39213.115113
-1521.056764,565.953169,2227,39231.420166
-2574.442468,-3315.728364,5008,39360.792603
-3777.057826,2543.02174,8000,39517.614924
-6334.119261,2608.437623,8000,39674.649345
2581.139147,-12947.152411,8000,39829.273329
-4303.087137,-2023.153247,6718,39882.691308
-2723.336516,-13948.384046,8000,40037.210172
2814.043481,-3738.437263,8000,40187.953987
2515.404845,-3958.802959,8000,40326.852063
-555.63171,-6152.990081,5497,40445.379898
-5809.724542,-860.843134,8000,40597.697
-1046.472205,-4776.987898,7542,40744.708523
-4475.334877,1327.390761,8000,40899.829113
-5066.340528,2320.027797,8000,41024.042431
2658.333049,2679.420385,8000,41176.784546
-5429.925727,-7450.517396,8000,41329.277364
1587.777752,381.25595,6065,41459.444871
2679.312284,520.363092,8000,41597.257664
-5783.08682,-6160.923232,8000,41748.736665
1086.682615,933.234656,8000,41902.337581
2384.025703,-2220.369418,8000,42048.61627
-1266.117978,-956.022228,8000,42202.737927
2693.637702,4.825993,8000,42353.354923
311.204211,1041.40046,3260,42380.774204
2424.566422,-2416.055251,8000,42534.436696
-3061.521309,-5034.415563,8000,42672.628328
-2460.262715,1627.82765,4486,42799.61079
640.996171,-5412.23796,8000,42948.97342
-2981.673587,-5560.481102,8000,43095.149552
2590.320957,-788.435957,8000,43248.30434
936.200825,-1712.906774,8000,43400.032641
-2797.994181,2269.093068,8000,43552.528363
2587.896001,2680.478816,8000,43705.311717
2410.923656,1739.39515,8000,43856.778342
552.863714,-6097.882007,8000,44004.074037
-277.548174,2544.186452,8000,44154.784539
-3415.809079,1809.964918,5397,44196.569319
-6184.841282,-10235.420871,8000,44326.639003
-4375.226787,2032.295507,6452,44469.695747
-2436.570329,-1337.589191,8000,44597.040435
2639.308587,-923.405966,8000,44721.926244
-4210.557557,2614.509071,8000,44851.687608
2586.396725,2532.140385,8000,44992.004529
-5063.715382,2601.888674,8000,45120.373069
661.253346,146.75819,8000,45243.874739
-451.588945,-6061.413976,8000,45370.105033
-4479.309837,2732.323841,8000,45501.983455
1704.65987,-5123.310947,8000,45641.669384
-6186.460897,2774.307608,8000,45779.192834
230.319868,1500.725034,4988,45886.19143
-1930.756082,886.642509,2991,45907.074952
2385.87934,2159.92104,8000,46031.806314
1949.013224,-637.062906,8000,46168.413064
2400.262409,-5141.975965,8000,46307.809123
