#{"t_start": 1721923930.5705135, "env_id": "None"}
r,d_r,l,t
5498.087539,0.0,8000,17191.296786
5612.154194,0.0,8000,17343.387011
5603.878645,0.0,8000,17497.085806
5466.691381,0.0,8000,17649.346698
-2920.30847,0.0,8000,17801.730551
-1002.854904,0.0,8000,17954.601429
-1702.072167,0.0,1061,17961.510505
650.445921,0.0,8000,18113.565302
-11211.501085,0.0,8000,18266.195899
-9576.913843,0.0,8000,18418.350291
5523.853983,0.0,8000,18572.204162
64.891065,0.0,8000,18726.723496
-10351.875222,0.0,8000,18879.29721
5392.365605,0.0,8000,19018.809395
-3011.407033,0.0,8000,19171.312982
263.914099,0.0,8000,19319.984858
-10341.272034,0.0,8000,19470.501184
5515.751759,0.0,8000,19621.871224
5478.404329,0.0,8000,19773.741223
-5450.288043,0.0,8000,19925.21189
5492.81072,0.0,8000,20077.486796
-11804.201363,0.0,8000,20230.78971
-3109.536326,0.0,8000,20384.557049
5450.52415,0.0,8000,20539.551569
5535.404527,0.0,8000,20693.966563
-2284.156124,0.0,8000,20848.743457
-1512.539744,0.0,8000,21004.139637
-5775.121723,0.0,8000,21149.5902
-2560.359591,0.0,8000,21306.18012
5288.586128,0.0,8000,21462.310731
5406.073324,0.0,8000,21617.96402
-12026.242139,0.0,8000,21773.240839
-10897.240675,0.0,8000,21928.328691
-3437.211062,0.0,8000,22083.23468
-2783.564491,0.0,8000,22223.4326
5441.908725,0.0,8000,22377.702905
-3343.21727,0.0,8000,22529.744499
-8099.776205,0.0,8000,22682.598348
5388.078687,0.0,8000,22834.798438
-3663.356845,0.0,8000,22986.474854
-3008.048783,0.0,8000,23137.078715
-10456.698079,0.0,8000,23287.573019
-20705.39198,0.0,8000,23438.287542
-2461.227119,0.0,8000,23590.472414
-2467.193827,0.0,8000,23741.415059
-2702.749566,0.0,8000,23892.253883
-9282.133859,0.0,8000,24043.338214
-11995.34678,0.0,8000,24191.746001
-1694.622299,0.0,8000,24343.917226
-19628.748832,0.0,8000,24496.915089
5492.687234,0.0,8000,24653.031517
-2211.95646,0.0,8000,24808.237576
-1789.937732,0.0,8000,24952.141745
5420.791833,0.0,8000,25104.524271
-2763.674122,0.0,8000,25258.122868
1452.269245,0.0,8000,25411.333445
-5853.35157,0.0,8000,25562.431581
-3790.73253,0.0,8000,25711.607239
-2575.419313,0.0,8000,25865.755386
-2469.612246,0.0,8000,26019.675571
5438.663577,0.0,8000,26173.311546
2564.657481,0.0,8000,26327.266732
-3132.407131,0.0,8000,26482.487189
-3359.113925,0.0,8000,26638.130105
-344.425865,0.0,8000,26795.627328
-20066.802784,0.0,8000,26950.572144
5359.22383,0.0,8000,27105.891787
-1890.271346,0.0,8000,27261.292875
-19420.141798,0.0,8000,27414.232251
-3745.894378,0.0,8000,27569.243879
239.661803,0.0,8000,27723.885732
-16944.080494,0.0,8000,27878.995447
-4520.964848,0.0,8000,28034.934788
-9263.452215,0.0,8000,28186.243176
-5719.595613,0.0,8000,28337.573116
4099.683785,0.0,8000,28490.425431
5525.522198,0.0,8000,28641.80582
-1616.93933,0.0,8000,28788.897846
-9340.919342,0.0,8000,28939.126464
-3479.044246,0.0,8000,29085.868996
-3997.649465,0.0,8000,29237.87935
5218.908342,0.0,8000,29388.705051
5414.933474,0.0,8000,29540.298751
5131.351033,0.0,8000,29691.97783
-3005.244119,0.0,8000,29843.966495
1671.206935,0.0,8000,29996.135686
5539.190066,0.0,8000,30150.393904
5347.472762,0.0,8000,30303.960108
5228.818315,0.0,8000,30456.94904
-19834.858341,0.0,8000,30606.271874
-9514.912317,0.0,8000,30759.606797
-3621.006646,0.0,8000,30915.807641
-2432.530187,0.0,8000,31068.35133
-2679.861228,0.0,8000,31223.603893
-561.566318,0.0,8000,31378.929822
5266.657868,0.0,8000,31532.893315
-12049.034332,0.0,8000,31673.989371
-2541.458717,0.0,8000,31828.374585
-3291.483173,0.0,8000,31988.412292
-3049.279843,0.0,8000,32140.703771
3803.321741,0.0,8000,32292.887307
-9561.008173,0.0,8000,32449.963195
-3941.889182,0.0,8000,32595.354716
-11704.070365,0.0,8000,32697.892952
-15954.265193,0.0,8000,32810.86728
-18293.647561,0.0,8000,32914.161649
-4391.4007,0.0,2733,32966.575513
-11066.937992,0.0,8000,33066.06146
5572.148815,0.0,8000,33211.891091
-2442.442542,0.0,8000,33363.835796
-19153.033036,0.0,8000,33500.056511
-1915.679159,0.0,8000,33645.128265
-12960.305819,0.0,8000,33802.237164
-20022.83408,0.0,8000,33957.84731
-8716.689323,0.0,8000,34111.955765
-11332.999421,0.0,8000,34264.884959
-12689.649345,0.0,8000,34419.777797
-16603.077907,0.0,8000,34570.125632
-11367.571001,0.0,8000,34722.435341
-2377.661706,0.0,8000,34875.732045
-10234.501325,0.0,8000,35027.514565
-4384.01041,0.0,8000,35180.306768
-9384.791067,0.0,8000,35333.060944
-10010.569789,0.0,8000,35484.127965
-2608.018364,0.0,8000,35634.237289
5558.135502,0.0,8000,35785.571211
-1290.163588,0.0,8000,35932.936619
5555.630934,0.0,8000,36078.216906
3659.833012,0.0,8000,36229.505594
-8684.204662,0.0,8000,36380.34974
-1045.88341,0.0,8000,36530.644319
-3391.394114,0.0,8000,36682.401892
5080.604912,0.0,8000,36835.026274
-12577.336556,0.0,8000,36986.534957
-3440.468248,0.0,2550,37006.627645
575.686884,0.0,8000,37156.953837
-7715.200568,0.0,8000,37308.1956
-2395.825261,0.0,8000,37459.774922
5573.841338,0.0,8000,37611.64196
-2319.204785,0.0,8000,37764.352362
2132.945103,0.0,8000,37913.697641
-2842.234606,0.0,8000,38065.354102
-2996.216572,0.0,8000,38217.795836
-2451.398001,0.0,8000,38371.81712
-15408.334778,0.0,8000,38515.098301
-1310.116569,0.0,8000,38667.344852
-19753.008352,0.0,8000,38819.754823
-2222.031238,0.0,8000,38970.907377
5669.993664,0.0,8000,39122.42427
2495.350353,0.0,8000,39272.727719
-1746.228834,0.0,8000,39425.264673
5588.60991,0.0,8000,39576.917857
4273.761999,0.0,8000,39730.963918
5636.497532,0.0,8000,39886.6616
5717.972544,0.0,8000,40042.896247
-16714.918065,0.0,8000,40199.310169
-14214.376102,0.0,8000,40354.791095
3444.339379,0.0,8000,40510.970462
-2268.04792,0.0,8000,40667.342765
-2369.41151,0.0,8000,40823.563796
-2107.178507,0.0,8000,40980.398967
-16.436176,0.0,8000,41135.235915
-15198.771885,0.0,8000,41286.00414
939.448225,0.0,8000,41441.440635
5652.48568,0.0,8000,41596.779359
5672.858808,0.0,8000,41750.176481
-8435.28072,0.0,8000,41903.400224
-1536.503849,0.0,8000,42059.482812
5564.376447,0.0,8000,42216.232702
-1982.125364,0.0,8000,42369.901394
5636.444241,0.0,8000,42521.81019
5647.852394,0.0,8000,42675.348377
-2254.343703,0.0,8000,42827.54986
-1410.017761,0.0,1884,42842.751413
-2219.888479,0.0,8000,42993.691401
-3323.785475,0.0,8000,43144.856513
-9150.245129,0.0,8000,43291.625217
-2568.129955,0.0,8000,43442.311047
-8009.902394,0.0,8000,43595.400335
5597.123734,0.0,8000,43746.787332
-2669.021868,0.0,8000,43898.633247
5519.70337,0.0,8000,44051.240887
5297.271426,0.0,8000,44203.179347
778.024615,0.0,8000,44354.490864
-4494.9824,0.0,8000,44506.339392
-1977.880021,0.0,8000,44657.666556
-6660.764683,0.0,8000,44809.875448
-2992.279397,0.0,8000,44963.25979
5581.44029,0.0,8000,45115.454362
-6040.148133,0.0,8000,45268.069323
-10016.026855,0.0,8000,45413.94348
-654.08674,0.0,8000,45567.044818
1556.810507,0.0,8000,45705.143518
-13990.541085,0.0,8000,45856.533551
-13366.384936,0.0,8000,46004.549434
-10272.112066,0.0,8000,46155.441873
-2122.534195,0.0,8000,46307.042428
5542.969996,0.0,8000,46457.956435
5522.555689,0.0,8000,46608.783795
5279.138439,0.0,8000,46730.935784
4339.535606,0.0,8000,46882.695849
-2458.121365,0.0,8000,47033.209259
605.212319,0.0,8000,47185.376605
