#{"t_start": 1721926644.186681, "env_id": "None"}
r,d_r,l,t
664.696949,643.477771,1852,25230.067897
2854.642759,-5683.806511,8000,25384.402175
2861.316235,2701.36551,8000,25524.294184
-5769.573774,2896.460081,8000,25677.620903
2772.464595,-5896.804773,8000,25822.317034
-6063.763598,-6105.374654,8000,25967.184562
2775.416659,2656.764382,8000,26120.676595
2769.50869,-2987.09927,8000,26260.084029
2802.712033,-1613.766568,8000,26412.583093
-5217.789596,2842.354129,8000,26554.959682
2735.544274,2812.071085,8000,26705.935871
-3359.78406,2679.780781,8000,26859.211593
-2376.722977,-3339.173034,8000,27000.888844
2861.771028,-5284.984834,8000,27154.470431
2822.914102,-5113.657058,8000,27307.388435
2900.556637,2811.519132,8000,27461.187903
2635.237232,-11170.581005,8000,27613.036075
2721.927989,2849.878526,8000,27767.184159
2861.236328,-2881.553265,8000,27912.556888
2792.820387,2698.249216,8000,28055.544469
-5939.413524,-4493.394967,8000,28208.833774
2825.987801,2807.721172,8000,28361.729241
2781.979926,-6104.916081,8000,28515.285067
-5182.017052,2782.97645,8000,28668.163243
2722.355416,2644.473486,8000,28821.382303
2808.342132,2759.523032,8000,28973.990108
2763.270445,2852.823535,8000,29125.877665
2875.866624,2851.764246,8000,29254.285041
2758.577253,-2758.353069,8000,29407.796812
2893.230606,2849.039952,8000,29537.192913
2897.190967,-6172.781159,8000,29692.43295
2641.753945,-6397.409474,8000,29846.450585
-414.46017,853.126184,2389,29869.666522
140.71249,145.147748,511,29874.812876
2653.874176,-5832.971899,8000,30027.764106
2849.946906,-6203.237831,8000,30182.459654
2896.795245,2665.211946,8000,30336.427606
2853.566679,2701.640476,8000,30473.523875
-5746.859351,-5500.347486,8000,30614.044576
-5929.330583,2906.653302,8000,30755.689974
-6234.985494,2805.041458,8000,30908.893945
2759.519807,2797.443824,8000,31062.337117
-4181.629505,2726.485924,8000,31215.178202
-6282.207844,-4964.496309,8000,31368.211297
2812.563795,2699.703469,8000,31516.293616
-5869.425097,2814.580342,8000,31670.730591
-5352.768267,-12329.888645,8000,31823.809737
2866.546897,-5210.38425,8000,31938.597605
863.855913,-1367.257405,3236,31968.935094
-2033.352037,2811.180562,8000,32107.661584
-3209.823274,-3216.111639,6292,32243.854279
2886.702191,2717.751808,8000,32396.70785
2867.129956,-11252.944204,8000,32530.945898
-6329.077902,-5200.950229,8000,32683.918926
2775.856477,2794.548161,8000,32836.741047
2831.018793,2705.072577,8000,32989.822816
-5959.59976,-5584.585503,8000,33143.469124
2760.208161,-5953.742972,8000,33296.949505
2791.755112,2823.330752,8000,33450.483222
2870.144122,2754.178731,8000,33593.469212
-1839.26162,556.6715,2323,33693.266473
2598.13281,-5920.588813,8000,33846.427619
2762.572555,2718.940984,8000,33999.767405
-4444.875152,-5722.341011,8000,34144.736762
2583.735443,2696.720097,8000,34285.475507
-108.760395,-5236.597425,8000,34439.035509
-4591.323701,-5870.231715,8000,34593.254795
2757.593449,-5285.779662,8000,34747.072341
-1467.691795,-13219.246116,8000,34899.631794
-5042.849654,2829.560298,8000,35052.235583
-5145.467131,2803.075438,8000,35199.984524
-3900.219767,-12062.071459,8000,35353.211969
2898.091654,2729.508224,8000,35506.742187
2752.303789,-2501.907661,8000,35660.321436
2816.538847,2634.907445,8000,35814.377523
-5435.353999,2815.557604,8000,35968.918726
-393.744322,404.357661,1107,35979.376641
2743.631142,2893.88034,8000,36106.690593
2760.215644,2756.222284,8000,36259.839747
2810.760758,-6004.191185,8000,36400.251283
2815.568666,-12755.426608,8000,36555.201176
2831.584481,-6178.231967,8000,36695.188007
2637.313892,-1156.27637,8000,36839.943249
2801.8951,2770.407424,8000,36993.574605
-6060.42499,2791.472827,8000,37139.650315
2858.439733,-6098.177837,8000,37293.901125
2723.173663,-148.106738,8000,37448.437353
-6015.636093,-14207.155083,8000,37603.074583
-4140.415054,2719.090668,8000,37757.717508
-3148.812278,2807.99324,8000,37911.798504
2902.450618,2844.390677,8000,38064.188024
2862.116899,2837.919004,8000,38218.392962
-6629.918123,2880.731144,8000,38347.198717
2569.810971,44.849592,8000,38500.275578
-4074.721377,2333.564688,6594,38630.491872
2777.672611,-11165.523547,8000,38769.461611
-1218.956233,-5631.862107,8000,38922.628196
2743.705347,-5278.607639,8000,39069.310959
2681.629841,-5691.425335,8000,39222.238467
2831.17134,2789.756241,8000,39375.934173
-5250.816749,1310.300575,8000,39516.985829
2558.192431,2750.083032,8000,39669.967288
2830.548235,-5351.466656,8000,39821.542905
2774.7077,2812.794346,8000,39960.092918
2869.092394,1716.966825,8000,40113.37888
2909.80819,-5150.399839,8000,40265.785997
-4560.831881,2753.101792,8000,40419.467096
177.707274,-4552.765994,8000,40573.234116
2782.507261,2752.667575,8000,40725.893871
-6522.81503,-5242.30452,8000,40872.639121
2753.310927,-5323.409969,8000,41026.880602
2898.516444,-5778.005001,8000,41166.06323
2785.341138,-5254.09037,8000,41296.80084
2621.185596,-4317.608329,8000,41450.365442
-5574.999724,-4150.293153,8000,41579.224919
-2383.877653,-1677.759933,8000,41733.655691
-1940.191575,-5432.339061,8000,41887.475123
2826.488868,-5345.329402,8000,42031.523834
2626.456605,2664.513498,8000,42185.970929
-4741.991652,2728.43753,8000,42339.52663
2701.92937,-8802.062082,8000,42479.722195
2827.232269,2812.643415,8000,42633.390966
2784.138887,-12421.567771,8000,42786.083095
2734.653262,2828.936747,8000,42940.557409
107.572914,107.224863,548,42945.820466
2841.140665,-5534.56797,8000,43085.215779
2086.5557,-875.323019,8000,43230.739003
2819.548804,2702.546983,8000,43370.077831
-5093.847618,-5843.744153,8000,43523.848992
-2947.731701,-2932.765399,8000,43676.96456
2653.371845,2791.875165,8000,43822.528075
-6198.184779,2710.729975,8000,43975.552753
2831.743606,2817.158965,8000,44129.152039
-4762.416342,-5919.918535,8000,44282.90641
2770.974925,2749.02849,8000,44417.418118
2687.810251,2783.816634,8000,44571.22514
2855.36759,-4938.567379,8000,44716.631727
-5530.061507,-5581.005825,8000,44861.111909
2731.580789,2854.789955,8000,45005.290226
-2971.835564,2794.366663,8000,45149.513942
1853.976903,2753.792718,8000,45291.844008
2691.475589,-3812.495152,8000,45431.30948
-539.171385,399.542071,864,45439.070754
2835.499249,-6232.927185,8000,45581.789435
-5403.892466,2806.210915,8000,45724.785472
-4743.133235,2726.133294,8000,45867.854244
2850.115079,2817.209476,8000,46012.883455
2851.15772,2769.36372,8000,46156.55484
2774.609341,-4952.689316,8000,46290.883762
2914.025758,2672.666424,8000,46409.381844
