#{"t_start": 1721926644.2363987, "env_id": "None"}
r,d_r,l,t
2702.878672,-6254.457251,8000,8697.424251
2865.913071,2806.602078,8000,8851.929732
-5374.750242,2826.36288,8000,8993.564139
-3187.522125,2054.073475,5738,9126.070766
2846.607132,2815.196858,8000,9279.858329
-6394.608431,2811.509938,8000,9432.943321
-5627.783231,2729.527336,8000,9585.731222
2631.108852,2807.780431,8000,9726.611905
2147.046603,-5831.263483,8000,9880.637039
2804.852928,2820.568138,8000,10034.555076
2764.40088,-5131.248089,8000,10188.407026
2744.471024,-5014.998932,8000,10328.90491
-6014.265754,2844.702451,8000,10480.932961
2829.604054,2691.090412,8000,10635.194452
2863.815344,2761.272582,8000,10763.427606
-4534.758972,-5940.436687,8000,10917.137522
2767.430804,2728.683204,8000,11070.298921
-6069.232195,2883.290003,8000,11223.681209
-4980.36828,-5947.886612,8000,11376.124339
2728.784772,-15168.90523,8000,11529.782116
2803.653517,2724.54961,8000,11669.721878
-5421.142968,2799.234683,8000,11822.93679
2790.49451,-6426.831427,8000,11976.03218
2822.128418,-14047.257177,8000,12117.841662
-5345.80493,2475.451034,7285,12263.951497
-5074.348306,-945.307799,8000,12417.471992
2856.631841,-12889.690774,8000,12558.733394
-5151.125795,2731.28881,8000,12709.824058
-4588.054586,-6160.865049,8000,12848.998117
2670.469802,2830.486123,8000,13001.093719
2577.135798,2699.896342,8000,13154.670545
-1237.117035,903.037474,2480,13178.308656
-5941.613287,2824.273506,8000,13330.613105
-3714.646233,-12625.962539,8000,13483.61917
-5467.38346,-6308.496053,8000,13637.693136
-5791.510887,2768.306857,8000,13791.037624
2808.509089,-5946.882337,8000,13931.6382
-5173.35126,2847.732692,8000,14084.543159
-3734.622809,-5602.3358,8000,14236.782898
2709.487127,-6094.222927,8000,14388.835829
2804.702392,-1160.372672,8000,14540.329956
2802.586857,-13174.594939,8000,14692.710624
2782.729423,-5993.9745,8000,14845.827257
2916.90246,-5094.191709,8000,14997.477207
2882.846936,2773.520774,8000,15149.668852
2746.478415,-12666.94301,8000,15297.125017
2710.476571,2777.519745,8000,15450.722316
2763.543686,2674.796547,8000,15603.585992
2809.272387,2623.577839,8000,15756.57863
-6356.00178,2830.325865,8000,15909.900677
2556.987447,2800.304907,8000,16062.588498
-5744.084207,-4478.074443,8000,16210.136485
-4599.888801,2849.733682,8000,16362.180209
2824.481153,-5545.788804,8000,16504.607496
2916.629716,-5393.306974,8000,16658.211558
2861.159562,2338.890629,8000,16811.495241
-5814.437063,2852.222001,8000,16957.173052
2644.956888,2708.076563,8000,17111.601196
-6100.646916,-14941.329172,8000,17265.220557
2815.36993,-3681.545495,8000,17410.313442
2800.697545,-5001.080239,8000,17554.619603
-5342.087661,-10119.27893,8000,17707.322896
2849.507212,-14749.900995,8000,17860.785766
-5331.058859,-5003.700322,8000,18013.984793
-5269.909341,2716.723102,8000,18160.433339
452.141802,-171.877233,1279,18172.477104
2624.895542,2535.460752,8000,18326.187477
2764.314901,-10324.993059,8000,18479.475263
-3157.757059,2647.262474,8000,18632.603588
2648.541246,-1416.401336,8000,18774.112973
-1379.409795,2892.047242,8000,18928.125531
-4828.505203,2821.988548,8000,19066.07967
2808.506913,-11323.423754,8000,19219.702938
2798.669403,2729.750852,8000,19360.973041
2876.809098,2739.757482,8000,19514.025233
2690.173859,2863.732647,8000,19660.481101
2771.354354,2799.506322,8000,19795.696251
2791.774672,2458.987469,8000,19937.711852
-2128.118778,-5690.188653,8000,20091.551912
-6126.375527,2698.253351,8000,20232.426692
2758.071335,-5926.924199,8000,20385.805949
2848.274932,-4586.951523,8000,20527.451749
2762.000547,-14065.449259,8000,20681.682685
2669.709109,2692.355635,8000,20836.180317
2765.538832,2806.627078,8000,20990.35624
2835.963609,-5209.996199,8000,21116.77612
-5382.08311,-5185.120523,8000,21248.390854
-5349.066046,-4706.0505,8000,21401.471957
2712.022734,2742.2712,8000,21554.666624
2785.141608,-5948.294703,8000,21704.303011
2714.362897,-13541.163009,8000,21856.333356
2698.890227,912.193747,8000,22008.698343
2834.170738,2793.751868,8000,22161.80189
2871.887202,-2920.984805,8000,22301.402214
2700.19354,-4908.047731,8000,22441.378909
1103.317888,1053.045092,3011,22546.819135
1281.460492,-5812.180378,8000,22698.313546
-4825.954837,2845.811915,8000,22851.093812
2871.239449,-9859.665881,8000,23002.747501
2828.870366,2805.622932,8000,23156.126487
2762.085296,2865.476821,8000,23288.484243
-5072.01499,-5330.014643,8000,23441.056131
-4718.013178,-5671.094191,8000,23594.110758
2720.68782,-5249.927243,8000,23747.468773
-4543.854379,-5810.846987,8000,23887.724647
2634.184446,2685.540441,8000,24042.296758
-5783.420084,-5113.47511,8000,24195.6988
2808.622473,2758.96285,8000,24350.596319
-5324.341385,-5359.415923,8000,24491.076993
2810.723711,2800.382635,8000,24637.987909
2860.326697,2850.27034,8000,24792.490599
-3769.89655,-3784.927844,8000,24945.742175
-5101.237152,-4076.91908,8000,25087.894365
2756.556687,2684.940775,8000,25222.100527
2702.467006,-11156.492197,8000,25376.402408
2736.62647,-3890.777244,8000,25516.254797
-6009.472172,-1128.952082,8000,25669.702448
2723.63581,-6261.163656,8000,25814.380328
1022.115016,2673.134009,8000,25959.359318
-5418.706591,-4618.269086,8000,26112.57964
120.958286,399.07871,1076,26123.050124
-4893.204369,-5260.102568,8000,26262.291693
2907.45256,2832.482666,8000,26414.914225
-1799.341279,2820.050161,8000,26557.279436
2635.71017,-5248.710571,8000,26708.372038
2723.150222,-13090.44346,8000,26861.524019
-6018.364642,2848.455254,8000,27003.139449
2789.198821,-6404.196134,8000,27156.713578
1661.907411,2691.438009,8000,27309.779727
2812.390305,2828.6234,8000,27463.454209
2774.977497,2793.868215,8000,27615.302277
2791.386023,-6134.16395,8000,27769.453024
-4398.651361,-12778.699818,8000,27914.795774
2744.540629,2834.208105,8000,28057.808951
2602.499332,2862.254526,8000,28211.124273
-5131.550016,-15408.746346,8000,28363.989271
2841.346111,2778.739313,8000,28517.503078
2370.183506,-3680.575409,8000,28670.41293
-5824.190674,2792.898251,8000,28823.680241
2833.492918,2761.939403,8000,28976.234533
-3505.617917,-4767.666793,8000,29128.154757
2875.208973,2834.459476,8000,29256.756686
2832.736609,2886.441999,8000,29410.212924
376.775572,402.387282,1200,29421.697566
-5300.714238,2868.49288,8000,29551.041319
-4872.569565,-6613.917829,8000,29706.160734
2821.767883,-5388.374339,8000,29860.481009
-2606.029137,-2444.503051,8000,30013.767298
2864.584256,2691.039628,8000,30168.485873
2758.710607,-8259.781769,8000,30322.5142
-3036.950216,-5621.588438,8000,30459.456809
2817.471325,-5271.58877,8000,30600.076244
2785.044197,-4002.522555,8000,30741.697881
-1272.672991,2786.381737,8000,30895.046939
-2385.585035,2788.503377,8000,31048.29588
2540.512216,-5971.633791,8000,31201.317167
-3251.292538,2757.841244,8000,31354.386539
2471.039341,-5833.458085,8000,31502.389572
2795.383954,2813.891336,8000,31656.628039
-5798.296855,-4540.71964,8000,31809.985934
2777.265024,2770.493288,8000,31924.605108
-4756.916284,-3391.961271,8000,32063.24296
-4807.499037,2270.620594,6302,32199.884165
2876.51505,-3858.125535,8000,32351.615589
-1823.124806,1447.36938,8000,32486.206864
-413.2071,497.005011,1314,32498.688063
2754.700439,-4937.541263,8000,32651.794764
2832.052602,2698.449366,8000,32804.900899
2825.433682,-6019.958662,8000,32957.764868
2841.631455,2828.013314,8000,33111.698082
-5440.984726,2832.363238,8000,33264.400814
2713.938929,2571.628054,8000,33418.293741
-5809.26623,2775.662529,8000,33561.587814
2715.924168,2597.573267,8000,33715.174268
2769.447481,2848.968561,8000,33868.63818
1019.624332,-5942.743488,8000,34021.842505
857.358229,-5183.279821,8000,34166.775229
2822.067622,2865.105969,8000,34307.323536
-5900.864216,-2942.735389,8000,34460.630397
2557.713213,-2778.65065,8000,34615.179347
-5410.938085,-722.125537,8000,34768.622525
-6149.226729,-14581.51809,8000,34921.460305
2785.805731,-11870.037632,8000,35074.2226
2837.084486,-10408.648436,8000,35222.053876
2903.355697,-5707.440035,8000,35375.404197
2750.914858,2734.190499,8000,35529.221897
-5317.232931,2787.297187,8000,35682.52736
-2051.284557,2774.108928,8000,35836.448829
-5581.874471,-5937.92782,8000,35990.473607
-57.894922,103.632637,489,35995.333481
2710.995951,2849.926517,8000,36122.78768
2806.614605,-5441.957488,8000,36275.961249
328.9064,-4840.964069,8000,36416.377678
2762.099828,2655.64025,8000,36571.419621
-6030.158857,2686.603702,8000,36711.359714
2661.729341,-5382.796383,8000,36856.072183
-5307.477876,2687.289111,8000,37009.688864
-4947.157612,-6241.189557,8000,37155.598127
2645.767749,2719.852749,8000,37310.05783
2697.414368,-1612.975718,8000,37464.579699
-2394.194027,-6502.896238,8000,37619.211857
2716.824065,2788.665915,8000,37773.521098
2777.77983,-3535.971303,8000,37928.077122
1296.352157,2726.508507,8000,38080.493202
376.70216,-4714.423627,5705,38212.570249
2756.837581,2915.83222,8000,38341.450781
2792.178243,2778.118898,8000,38494.484001
-4928.567644,2816.226344,8000,38638.038454
-1369.506907,-5884.366436,8000,38776.960045
2664.509988,2748.1431,8000,38930.133025
2848.758017,-5991.49234,8000,39076.85143
151.193901,499.693791,1313,39089.230263
2819.028876,2822.158366,8000,39242.312975
-4950.915547,-5438.307876,8000,39395.8455
-2170.475051,1223.996407,3531,39429.241078
-5147.033272,-5856.632631,8000,39570.387368
-830.47447,2781.050959,8000,39723.211618
20.284745,2700.183831,8000,39875.119099
-5934.546069,2765.302104,8000,40013.966874
2801.819906,-2466.84003,8000,40166.889352
2801.443837,-1190.952998,8000,40319.703688
2793.151802,-5913.28777,8000,40472.891103
-6318.180136,-4189.419596,8000,40626.466486
-119.736213,323.110598,977,40635.591381
1742.716367,2766.917556,8000,40788.668957
2771.45737,-3995.245963,8000,40935.925938
2642.054621,-5120.007486,8000,41089.75053
2790.600036,-14562.825508,8000,41228.493898
2791.220692,-12996.052523,8000,41359.790969
2811.078135,2887.412671,8000,41513.689188
2860.837426,2783.366581,8000,41642.48397
2748.653193,2894.79465,8000,41796.624074
-4255.759281,-5603.301867,8000,41950.32249
-3439.943693,-9392.963757,8000,42094.677267
-1970.123315,2751.90054,8000,42248.865773
2723.959375,-5224.144277,8000,42402.485388
-5837.403683,-4142.71001,8000,42542.164876
-3413.258228,2742.230109,8000,42696.253773
2674.0674,-5960.773173,8000,42849.598745
2784.880599,-5048.511923,8000,43003.798753
2622.430297,-4974.961934,8000,43143.282678
2423.135578,2822.959111,8000,43288.72313
2851.552344,2803.168054,8000,43427.578442
2737.592433,2772.032029,8000,43581.646746
2829.199744,-6008.363166,8000,43734.537331
-4546.656167,-9381.196799,8000,43879.849232
-6124.61033,2637.108588,8000,44033.669751
2822.940109,-5918.329061,8000,44186.626965
-5432.599533,2786.22965,8000,44339.872839
-4904.373126,2751.669547,8000,44475.255599
2789.501462,2793.930955,8000,44627.810208
2865.755066,2853.266017,8000,44770.226483
2802.528847,-3977.356009,8000,44914.520357
-1345.709607,2703.492711,8000,45058.586495
2611.138259,2845.427108,8000,45202.7335
-3684.878484,2754.138628,8000,45345.131293
-4246.448869,-5877.453036,8000,45484.737313
2821.725316,-2146.34942,8000,45627.711782
2882.853779,2911.623888,8000,45771.36291
2740.84893,-3296.316697,8000,45914.221903
2363.439311,-14423.701146,8000,46059.127349
-4890.720913,2742.619132,8000,46202.832377
2803.255288,-5969.985164,8000,46337.474488
